,X Coordinate,Y Coordinate,Young's Modulus [Pa]
4484,-3550.790246307747,878.9614431984382,1293.43
4485,-3550.7861799385096,882.7716311743065,767.155
4486,-3550.778047200034,886.5858855194128,2013.55
4487,-3550.773980830796,890.3960734952816,913.774
4488,-3550.76584809232,894.2103278403883,856.679
4489,-3550.761781723082,898.0205158162566,1432.01
4490,-3550.7536489846066,901.8347701613628,878.153
4491,-3550.749582615369,905.6449581372316,694.213
4492,-3550.741449876893,909.459212482338,156.314
4493,-3550.737383507655,913.2694004582067,3490.97
4494,-3550.7292507691795,917.083654803313,1147.27
4495,-3550.7251843999416,920.8938427791818,1959.71
4496,-3550.717051661466,924.708097124288,1649.69
4497,-3550.712985292228,928.5182851001568,1030.57
4498,-3550.704852553752,932.3325394452633,708.305
4504,-3550.668255230612,955.2058664081884,2335.56
4509,-3550.639790645947,974.2649390260073,7869.51
4512,-3547.004456547306,863.7044258180122,1202.08
4513,-3547.000390178068,867.5186801631189,968.897
4514,-3546.9922574395923,871.3288681389872,2060.92
4517,-3546.9719255934037,882.767564805069,700.548
4518,-3546.9678592241653,886.5777527809373,576.741
4519,-3546.9597264856893,890.3920071260436,847.674
4520,-3546.955660116452,894.2021951019124,1799.33
4521,-3546.947527377976,898.0164494470191,1876.89
4522,-3546.9434610087383,901.8266374228874,1762.26
4523,-3546.9353282702623,905.6408917679936,865.881
4524,-3546.9312619010243,909.4510797438624,971.094
4525,-3546.923129162549,913.2653340889692,7381.47
4526,-3546.9190627933112,917.0755220648376,3967.21
4527,-3546.9109300548357,920.8897764099438,536.555
4528,-3546.9068636855973,924.6999643858126,1244.98
4529,-3546.8987309471217,928.5142187309189,1839.36
4530,-3546.894664577884,932.3244067067872,1006.21
4537,-3546.8499345162672,959.011988014819,1443.01
4544,-3543.194268571437,863.7003594487746,1242.89
4545,-3543.1861358329616,867.5105474246429,918.232
4546,-3543.182069463724,871.3248017697492,1293.03
4547,-3543.173936725248,875.134989745618,3490.47
4549,-3543.1617376175345,882.759432066593,1216.34
4550,-3543.1536048790585,886.5736864116993,8221.65
4551,-3543.149538509821,890.3838743875681,560.713
4552,-3543.141405771345,894.1981287326744,1116.81
4553,-3543.1373394021075,898.0083167085431,1388.8
4554,-3543.1292066636315,901.8225710536494,3243.3
4555,-3543.125140294393,905.6327590295182,994.238
4556,-3543.117007555918,909.4470133746244,2442.27
4557,-3543.1129411866805,913.2572013504932,1146.38
4558,-3543.1048084482045,917.0714556955996,763.295
4560,-3543.092609340491,924.6958980165746,667.444
4561,-3543.088542971253,928.5060859924432,1029.98
4562,-3543.080410232777,932.3203403375496,642.76
4563,-3543.0763438635395,936.1305283134184,562.48
4565,-3543.064144755826,943.7549706343934,13.1162
4567,-3543.0519456481125,951.379412955368,452.746
4576,-3539.380014226331,863.6922267102991,9555.46
4577,-3539.375947857093,867.5064810554054,3168.85
4578,-3539.3678151186173,871.3166690312737,1714.47
4579,-3539.3637487493797,875.13092337638,2271.18
4581,-3539.347483272428,882.7553656973555,1376.13
4582,-3539.3434169031902,886.5655536732238,2401.12
4583,-3539.3352841647143,890.3798080183301,626.088
4584,-3539.3312177954767,894.1899959941989,497.751
4587,-3539.3108859492872,905.6286926602802,978.725
4588,-3539.3068195800493,909.438880636149,1500.97
4589,-3539.2986868415737,913.2531349812552,956.686
4590,-3539.294620472336,917.0633229571235,7650.44
4591,-3539.28648773386,920.8775773022304,7018.16
4592,-3539.2824213646227,924.687765278099,757.54
4593,-3539.2742886261467,928.5020196232052,386.54
4594,-3539.2702222569087,932.3122075990736,759.723
4595,-3539.262089518433,936.1264619441804,633.576
4602,-3539.2214258260547,962.8099768829738,2674.17
4603,-3539.2132930875787,966.6242312280806,765.372
4608,-3535.5698262504625,863.6881603410611,2095.11
4609,-3535.5616935119865,867.4983483169294,902.833
4610,-3535.5576271427485,871.3126026620357,1034.16
4611,-3535.549494404273,875.1227906379045,5203.39
4612,-3535.541361665797,878.9370449830112,4834.15
4613,-3535.5372952965595,882.7472329588795,1445.54
4614,-3535.529162558084,886.5614873039858,2209.32
4615,-3535.525096188846,890.3716752798546,535.729
4616,-3535.51696345037,894.1859296249609,727.211
4618,-3535.5047643426565,901.8103719459364,603.035
4620,-3535.492565234943,909.434814266911,2881.85
4621,-3535.488498865705,913.2450022427796,1157.47
4622,-3535.480366127229,917.059256587886,9773.92
4624,-3535.468167019516,924.6836989088612,1439.78
4625,-3535.464100650278,928.4938868847298,1775.8
4626,-3535.4559679118024,932.308141229836,780.87
4639,-3535.378706896283,981.8649831315548,5668.18
4640,-3531.755571905356,863.6800276025856,1076.93
4641,-3531.751505536118,867.4942819476919,660.06
4642,-3531.743372797642,871.3044699235602,596.55
4643,-3531.739306428404,875.1187242686665,1613.35
4644,-3531.7311736899287,878.9289122445352,2734.97
4645,-3531.723040951453,882.743166589642,842.712
4646,-3531.718974582215,886.5533545655103,1322.33
4647,-3531.71084184374,890.3676089106166,3025.43
4648,-3531.706775474501,894.1777968864853,936.86
4650,-3531.694576366788,901.8022392074604,1702.45
4651,-3531.686443628312,905.6164935525668,2126.3
4652,-3531.6823772590747,909.4266815284354,2572.34
4653,-3531.6742445205987,913.2409358735416,1429.72
4654,-3531.670178151361,917.05112384941,2806.41
4655,-3531.662045412885,920.8653781945168,1318.02
4656,-3531.657979043647,924.6755661703857,2349.06
4657,-3531.649846305172,928.4898205154918,1306.78
4658,-3531.6457799359337,932.30000849136,3200.07
4659,-3531.637647197458,936.1142628364668,710.23
4660,-3531.63358082822,939.9244508123352,876.672
4661,-3531.6254480897446,943.738705157442,90.2291
4670,-3531.5725852896526,978.0466624172104,2273.29
4671,-3531.5644525511766,981.8609167623172,8310.94
4672,-3527.9453839294874,863.6759612333476,1549.42
4673,-3527.9372511910115,867.4861492092159,889.904
4674,-3527.933184821773,871.3004035543227,1639.47
4675,-3527.925052083298,875.110591530191,2063.07
4676,-3527.9169193448224,878.9248458752973,1559.5
4677,-3527.9128529755844,882.735033851166,2162.86
4678,-3527.9047202371084,886.5492881962728,4245.57
4683,-3527.8762556524434,905.6083608140912,6708.38
4684,-3527.868122913968,909.4226151591974,4217.35
4685,-3527.8640565447304,913.2328031350662,1361.39
4686,-3527.8559238062544,917.0470574801724,2114.41
4687,-3527.8518574370164,920.8572454560408,2459.56
4688,-3527.843724698541,924.6714998011475,1580.06
4690,-3527.831525590828,932.2959421221226,3116.55
4691,-3527.8274592215894,936.1061300979908,4267.15
4692,-3527.819326483114,939.9203844430972,3102.49
4694,-3527.8071273754003,947.5448267640728,1602.02
4702,-3527.758330944546,978.0425960479724,777.238
4704,-3524.1311295843807,863.6678284948716,2537.34
4705,-3524.1270632151427,867.4820828399784,1345.54
4706,-3524.118930476667,871.2922708158467,1532.42
4707,-3524.1148641074296,875.106525160953,1120.4
4708,-3524.1067313689537,878.9167131368217,783.752
4710,-3524.09453226124,886.5411554577968,2517.71
4711,-3524.0863995227646,890.3554098029031,7673.89
4717,-3524.049802199624,913.2287367658282,5601.4
4718,-3524.0457358303856,917.0389247416964,1756.42
4719,-3524.03760309191,920.8531790868032,1566.79
4720,-3524.0335367226726,924.6633670626716,4968.46
4721,-3524.0254039841966,928.4776214077784,8301.79
4722,-3524.0213376149586,932.2878093836472,4841.58
4723,-3524.013204876483,936.1020637287534,6787.05
4724,-3524.009138507245,939.9122517046216,9336.52
4725,-3524.0010057687696,943.726506049728,3300.75
4726,-3523.996939399532,947.5366940255972,3247.51
4733,-3523.952209337915,974.2242753336282,9866.28
4734,-3523.948142968677,978.0344633094968,2841.29
4735,-3523.9400102302016,981.8487176546032,5374.4
4736,-3520.3209416085124,863.6637621256336,1648.23
4737,-3520.3128088700364,867.4739501015024,972.981
4738,-3520.308742500799,871.2882044466091,1388.52
4739,-3520.300609762323,875.0983924224774,2792.44
4742,-3520.280277916134,886.5370890885588,677.299
4743,-3520.276211546896,890.3472770644275,4068.23
4748,-3520.243680592993,909.410416051484,3661.4
4749,-3520.239614223755,913.2206040273528,3023.21
4751,-3520.227415116042,920.8450463483272,1487.8
4752,-3520.219282377566,924.6593006934336,2934.63
4754,-3520.2070832698523,932.2837430144092,6155.19
4756,-3520.194884162139,939.9081853353836,4801.03
4757,-3520.190817792901,943.7183733112524,3190.3
4758,-3520.1826850544253,947.5326276563592,3308.01
4760,-3520.170485946712,955.1570699773338,2738.8
4767,-3520.129822254333,981.8405849161276,1670.48
4768,-3516.506687263406,863.6556293871581,2657.8
4769,-3516.502620894168,867.4698837322644,1433.03
4770,-3516.494488155692,871.2800717081332,2923.12
4771,-3516.490421786454,875.0943260532395,1429.11
4772,-3516.4822890479786,878.9045140291082,2055.13
4774,-3516.470089940265,886.5289563500833,2223.89
4775,-3516.461957201789,890.3432106951896,7446.5
4776,-3516.457890832552,894.1533986710583,3054.82
4777,-3516.449758094076,897.9676530161646,8672.37
4778,-3516.445691724838,901.7778409920334,2849.65
4779,-3516.437558986362,905.5920953371397,5721.26
4780,-3516.433492617125,909.402283313008,3527.26
4781,-3516.425359878649,913.2165376581148,3214.97
4782,-3516.421293509411,917.0267256339836,1934.96
4783,-3516.413160770935,920.8409799790898,2460.1
4784,-3516.409094401697,924.651167954958,2287.93
4785,-3516.4009616632216,928.4654223000643,1569.91
4786,-3516.396895293984,932.2756102759336,7406.11
4787,-3516.388762555508,936.08986462104,2332.19
4788,-3516.38469618627,939.9000525969082,4852.85
4789,-3516.3765634477945,943.7143069420144,6207.07
4790,-3516.3724970785565,947.5244949178832,5298.86
4791,-3516.364364340081,951.33874926299,2180.27
4792,-3516.360297970843,955.1489372388584,7471.08
4793,-3516.352165232367,958.9631915839644,587.706
4798,-3516.3237006477025,978.0222642017834,2357.11
4799,-3516.3155679092265,981.8365185468896,1348.15
4800,-3512.6964992875373,863.6515630179201,1991.4
4801,-3512.6883665490614,867.4617509937889,2114.61
4802,-3512.684300179824,871.2760053388956,2395.27
4803,-3512.6761674413483,875.0861933147639,2136.68
4804,-3512.67210107211,878.9004476598702,1703.89
4805,-3512.6639683336343,882.710635635739,4860.04
4806,-3512.655835595159,886.5248899808453,1679.72
4807,-3512.651769225921,890.3350779567136,2095.2
4808,-3512.6436364874453,894.1493323018203,5075.1
4809,-3512.6395701182078,897.9595202776891,4938.71
4810,-3512.631437379732,901.7737746227954,1285.61
4811,-3512.627371010494,905.5839625986636,4921.89
4812,-3512.6192382720183,909.3982169437704,3514.48
4813,-3512.6151719027803,913.2084049196392,2381.6
4814,-3512.6070391643043,917.0226592647456,3607.78
4815,-3512.6029727950663,920.8328472406138,3621.13
4817,-3512.590773687353,928.4572895615888,2568.15
4818,-3512.5826409488773,932.2715439066956,6446.49
4819,-3512.5785745796397,936.081731882564,3170.26
4820,-3512.570441841164,939.8959862276706,4092.07
4821,-3512.5663754719258,943.7061742035388,6999.26
4822,-3512.5582427334502,947.5204285486452,2879.46
4823,-3512.5541763642123,951.330616524514,1857.98
4824,-3512.5460436257367,955.1448708696208,3472.15
4825,-3512.5419772564987,958.955058845489,4528.18
4826,-3512.533844518023,962.7693131905952,4735.33
4828,-3512.521645410309,970.3937555115704,649.509
4829,-3512.517579041072,974.2039434874392,8437.5
4830,-3512.509446302596,978.0181978325454,2282.29
4831,-3512.505379933358,981.8283858084142,3047.29
4832,-3508.8822449424306,863.6434302794446,996.28
4833,-3508.878178573193,867.4576846245509,2625.21
4834,-3508.870045834717,871.2678726004197,1226.9
4835,-3508.8659794654795,875.0821269455259,4296.96
4836,-3508.857846727004,878.8923149213947,2085.77
4837,-3508.849713988528,882.706569266501,2143.74
4838,-3508.84564761929,886.5167572423697,2922.27
4839,-3508.8375148808145,890.331011587476,2522.35
4840,-3508.8334485115765,894.1411995633448,2449.26
4841,-3508.825315773101,897.9554539084511,2360.97
4842,-3508.821249403863,901.7656418843198,2853.29
4843,-3508.813116665387,905.579896229426,1872.85
4844,-3508.809050296149,909.3900842052944,3473.63
4845,-3508.800917557673,913.2043385504012,1850.53
4846,-3508.796851188436,917.01452652627,2961.06
4847,-3508.7887184499605,920.8287808713762,1039.82
4848,-3508.7846520807225,924.6389688472444,2731.18
4849,-3508.7765193422465,928.4532231923508,6947.94
4850,-3508.7724529730085,932.2634111682196,2020.21
4852,-3508.7602538652955,939.8878534891946,2849.89
4853,-3508.7521211268195,943.7021078343008,1533.74
4854,-3508.748054757581,947.5122958101696,4885.63
4856,-3508.735855649868,955.1367381311449,5003.14
4857,-3508.7277229113924,958.950992476251,2149.57
4858,-3508.7236565421545,962.7611804521198,2720.98
4859,-3508.715523803679,966.575434797226,1901.46
4860,-3508.711457434441,970.3856227730944,7121.43
4861,-3508.7033246959654,974.1998771182012,4647.75
4864,-3505.0720569665623,863.6393639102066,1398.8
4865,-3505.0639242280863,867.4495518860754,1387.62
4866,-3505.0598578588488,871.2638062311817,1414.44
4867,-3505.051725120373,875.07399420705,3141.24
4868,-3505.0476587511357,878.8882485521567,5354.83
4869,-3505.0395260126597,882.6984365280255,683.378
4870,-3505.031393274184,886.5126908731318,448.921
4871,-3505.0273269049458,890.3228788490001,1708.9
4872,-3505.0191941664702,894.1371331941068,5986.23
4873,-3505.0151277972323,897.9473211699756,2012.58
4874,-3505.0069950587567,901.761575515082,1381.65
4875,-3505.0029286895187,905.5717634909502,3160.43
4876,-3504.9947959510428,909.3860178360568,4178.54
4877,-3504.990729581805,913.1962058119252,6883.57
4878,-3504.982596843329,917.010460157032,1754.29
4879,-3504.978530474092,920.8206481329004,1952.95
4880,-3504.970397735616,924.634902478007,4349.92
4881,-3504.966331366378,928.4450904538752,2539.4
4882,-3504.958198627902,932.2593447989816,3886.86
4883,-3504.9541322586647,936.0695327748504,4347.48
4884,-3504.9459995201887,939.8837871199572,4775.85
4885,-3504.9419331509507,943.6939750958254,1815.69
4886,-3504.933800412475,947.5082294409316,1821.29
4887,-3504.9297340432377,951.3184174168003,3452.0
4888,-3504.9216013047617,955.1326717619067,1990.04
4889,-3504.917534935524,958.9428597377756,6144.55
4890,-3504.909402197048,962.7571140828818,3832.51
4892,-3504.8972030893347,970.3815564038568,3499.21
4893,-3504.8931367200967,974.1917443797252,4874.79
4896,-3501.257802621456,863.6312311717311,880.013
4897,-3501.253736252218,867.4454855168374,1963.2
4898,-3501.245603513742,871.2556734927061,1868.54
4899,-3501.2415371445045,875.0699278378124,2307.14
4900,-3501.2334044060285,878.8801158136812,1483.21
4902,-3501.221205298315,886.5045581346562,2302.14
4905,-3501.200873452126,897.9432548007376,8171.65
4906,-3501.196807082888,901.7534427766064,4404.34
4908,-3501.1846079751745,909.3778850975808,4019.07
4909,-3501.176475236699,913.1921394426872,4373.84
4911,-3501.164276128985,920.8165817636628,89.8762
4913,-3501.1520770212715,928.4410240846372,2353.19
4914,-3501.148010652034,932.251212060506,4171.83
4915,-3501.139877913558,936.0654664056124,2951.39
4916,-3501.13581154432,939.8756543814812,5079.3
4917,-3501.1276788058444,943.6899087265874,2508.33
4918,-3501.123612436607,947.5000967024562,2675.28
4919,-3501.115479698131,951.3143510475624,865.658
4920,-3501.111413328893,955.1245390234312,3715.95
4921,-3501.1032805904174,958.9387933685376,2138.27
4922,-3501.0992142211794,962.7489813444064,2163.8
4923,-3501.091081482704,966.5632356895126,2196.21
4924,-3501.087015113466,970.3734236653812,7115.85
4925,-3501.0788823749904,974.1876780104876,2228.07
4926,-3501.0748160057524,977.997865986356,2947.56
4928,-3497.4476146455872,863.6271648024931,3210.23
4929,-3497.4394819071117,867.4373527783619,1772.53
4930,-3497.4354155378737,871.2516071234681,1945.21
4931,-3497.427282799398,875.0617950993365,1582.62
4932,-3497.42321643016,878.8760494444432,2249.39
4933,-3497.415083691684,882.686237420312,1148.43
4934,-3497.4069509532087,886.5004917654182,3183.84
4935,-3497.4028845839707,890.3106797412865,1655.04
4937,-3497.390685476257,897.9351220622616,3493.11
4938,-3497.3825527377817,901.7493764073683,2197.35
4939,-3497.378486368544,905.5595643832366,2645.76
4940,-3497.370353630068,909.3738187283434,1651.12
4941,-3497.36628726083,913.1840067042116,804.61
4945,-3497.341889045403,928.4328913461618,3763.2
4946,-3497.333756306927,932.247145691268,3365.87
4947,-3497.3296899376896,936.0573336671368,1559.84
4948,-3497.3215571992137,939.8715880122436,3083.26
4949,-3497.317490829976,943.681775988112,2132.25
4950,-3497.3093580915,947.4960303332182,1844.87
4951,-3497.305291722262,951.306218309087,4128.35
4952,-3497.297158983786,955.1204726541932,2470.04
4953,-3497.293092614549,958.9306606300617,1902.97
4954,-3497.284959876073,962.7449149751684,4609.94
4955,-3497.280893506835,966.555102951037,1875.91
4956,-3497.27276076836,970.3693572961432,2361.21
4957,-3497.2686943991216,974.1795452720116,9724.46
4958,-3497.260561660646,977.9937996171184,9029.61
4959,-3497.256495291408,981.8039875929873,4149.72
4960,-3493.6333603004805,863.6190320640176,2145.72
4961,-3493.629293931243,867.4332864091239,1529.16
4962,-3493.6211611927674,871.2434743849926,1992.95
4963,-3493.617094823529,875.0577287300989,1671.31
4964,-3493.608962085053,878.8679167059672,1275.18
4965,-3493.600829346578,882.682171051074,933.892
4966,-3493.59676297734,886.4923590269427,3275.4
4967,-3493.5886302388644,890.306613372049,2003.04
4968,-3493.5845638696264,894.1168013479173,4164.87
4969,-3493.576431131151,897.9310556930236,1901.73
4970,-3493.572364761913,901.7412436688924,3785.11
